,Language,Word Entropy,hemisphere,model,time,subject,accuracy
379,Dutch,Low,Left,Phoneme_onset,0,sub-023,-1.8946318857147628e-06
380,Dutch,Low,Right,Surprisal,0,sub-023,-2.520878150814932e-06
381,Dutch,Low,Left,Surprisal,0,sub-023,-1.5141877702743933e-06
382,Dutch,Low,Right,Entropy,0,sub-023,-7.4930569593649794e-06
383,Dutch,Low,Left,Entropy,0,sub-023,-5.9727171394221045e-06
384,Dutch,Low,Right,Phoneme_onset,0,sub-025,-2.3209730536741115e-06
385,Dutch,Low,Left,Phoneme_onset,0,sub-025,1.6816535542501947e-07
386,Dutch,Low,Right,Surprisal,0,sub-025,-1.6592435361602325e-06
387,Dutch,Low,Left,Surprisal,0,sub-025,-2.642259908024557e-06
388,Dutch,Low,Right,Entropy,0,sub-025,-5.450611776859176e-06
389,Dutch,Low,Left,Entropy,0,sub-025,-2.9154782633964105e-06
390,Dutch,Low,Right,Phoneme_onset,0,sub-026,-2.455459915637352e-06
391,Dutch,Low,Left,Phoneme_onset,0,sub-026,-5.375616909461473e-07
392,Dutch,Low,Right,Surprisal,0,sub-026,-4.291635855990768e-06
393,Dutch,Low,Left,Surprisal,0,sub-026,-4.884708756113676e-06
394,Dutch,Low,Right,Entropy,0,sub-026,-8.556472961305503e-06
395,Dutch,Low,Left,Entropy,0,sub-026,-9.646676128080089e-06
396,Dutch,Low,Right,Phoneme_onset,0,sub-027,-9.841068301368374e-07
397,Dutch,Low,Left,Phoneme_onset,0,sub-027,-1.7017797282200115e-07
398,Dutch,Low,Right,Surprisal,0,sub-027,-1.7512379919768415e-06
399,Dutch,Low,Left,Surprisal,0,sub-027,-2.2790472363135106e-06
400,Dutch,Low,Right,Entropy,0,sub-027,-3.5283724876394987e-06
401,Dutch,Low,Left,Entropy,0,sub-027,-5.472449318541353e-06
402,Dutch,Low,Right,Phoneme_onset,0,sub-028,1.7386042654360105e-06
403,Dutch,Low,Left,Phoneme_onset,0,sub-028,-1.7967112690961847e-08
404,Dutch,Low,Right,Surprisal,0,sub-028,-3.713666001533527e-06
405,Dutch,Low,Left,Surprisal,0,sub-028,-4.348877857629941e-06
406,Dutch,Low,Right,Entropy,0,sub-028,-4.680887961567566e-06
407,Dutch,Low,Left,Entropy,0,sub-028,-7.310765311637008e-06
408,Dutch,Low,Right,Phoneme_onset,0,sub-029,-2.9544241092043477e-06
409,Dutch,Low,Left,Phoneme_onset,0,sub-029,-5.079946743906125e-06
410,Dutch,Low,Right,Surprisal,0,sub-029,-3.968426556381386e-06
411,Dutch,Low,Left,Surprisal,0,sub-029,-4.042764200977446e-06
412,Dutch,Low,Right,Entropy,0,sub-029,-5.242957506305934e-06
413,Dutch,Low,Left,Entropy,0,sub-029,-4.332180930273108e-06
414,Dutch,Low,Right,Phoneme_onset,0,sub-030,-1.831815998074891e-06
415,Dutch,Low,Left,Phoneme_onset,0,sub-030,-2.609908996490706e-06
416,Dutch,Low,Right,Surprisal,0,sub-030,-4.3328529494824115e-06
417,Dutch,Low,Left,Surprisal,0,sub-030,-9.228308733604625e-07
418,Dutch,Low,Right,Entropy,0,sub-030,-9.994414373047876e-06
419,Dutch,Low,Left,Entropy,0,sub-030,-1.1716741264519065e-05
420,Dutch,Low,Right,Phoneme_onset,0,sub-032,-1.355830307859781e-06
421,Dutch,Low,Left,Phoneme_onset,0,sub-032,-1.6858947525035536e-07
422,Dutch,Low,Right,Surprisal,0,sub-032,-1.051174625179799e-06
423,Dutch,Low,Left,Surprisal,0,sub-032,3.18784953368576e-07
424,Dutch,Low,Right,Entropy,0,sub-032,-5.9155695838722365e-06
425,Dutch,Low,Left,Entropy,0,sub-032,-5.944134403918922e-06
426,Dutch,Low,Right,Phoneme_onset,0,sub-033,-2.8775445353543387e-06
427,Dutch,Low,Left,Phoneme_onset,0,sub-033,-6.034554655463972e-07
428,Dutch,Low,Right,Surprisal,0,sub-033,-3.4919634566307285e-06
429,Dutch,Low,Left,Surprisal,0,sub-033,-2.814692247210594e-06
430,Dutch,Low,Right,Entropy,0,sub-033,-6.8011978858763725e-06
431,Dutch,Low,Left,Entropy,0,sub-033,-4.495362638680916e-06
432,Dutch,High,Right,Phoneme_onset,0,sub-001,-3.3746808973331102e-06
433,Dutch,High,Left,Phoneme_onset,0,sub-001,-2.14476556167997e-06
434,Dutch,High,Right,Surprisal,0,sub-001,3.218548873681064e-07
435,Dutch,High,Left,Surprisal,0,sub-001,-1.3971742811075134e-06
436,Dutch,High,Right,Entropy,0,sub-001,-3.4368893088375435e-06
437,Dutch,High,Left,Entropy,0,sub-001,-2.315565984431949e-06
438,Dutch,High,Right,Phoneme_onset,0,sub-003,-2.404581532556487e-06
439,Dutch,High,Left,Phoneme_onset,0,sub-003,-1.802501928462283e-06
440,Dutch,High,Right,Surprisal,0,sub-003,-6.861409206390991e-07
441,Dutch,High,Left,Surprisal,0,sub-003,-5.4083411243992355e-06
442,Dutch,High,Right,Entropy,0,sub-003,-6.067730803836484e-06
443,Dutch,High,Left,Entropy,0,sub-003,-8.337797331631895e-06
444,Dutch,High,Right,Phoneme_onset,0,sub-004,-1.208498978114215e-06
445,Dutch,High,Left,Phoneme_onset,0,sub-004,-2.529729235840716e-06
446,Dutch,High,Right,Surprisal,0,sub-004,-1.250567818825241e-06
447,Dutch,High,Left,Surprisal,0,sub-004,4.176620991095227e-06
448,Dutch,High,Right,Entropy,0,sub-004,-3.874291482917671e-06
449,Dutch,High,Left,Entropy,0,sub-004,-1.44723970267065e-06
450,Dutch,High,Right,Phoneme_onset,0,sub-008,-2.6099951957273536e-06
451,Dutch,High,Left,Phoneme_onset,0,sub-008,2.5052776153812213e-07
452,Dutch,High,Right,Surprisal,0,sub-008,-1.876595067913625e-06
453,Dutch,High,Left,Surprisal,0,sub-008,-1.2740825930691834e-06
454,Dutch,High,Right,Entropy,0,sub-008,-4.8747744935142075e-06
455,Dutch,High,Left,Entropy,0,sub-008,-4.717440462934339e-06
456,Dutch,High,Right,Phoneme_onset,0,sub-009,-3.018642662989378e-07
457,Dutch,High,Left,Phoneme_onset,0,sub-009,7.041122324625161e-07
458,Dutch,High,Right,Surprisal,0,sub-009,-3.1708565002964113e-06
459,Dutch,High,Left,Surprisal,0,sub-009,-3.827246256264211e-06
460,Dutch,High,Right,Entropy,0,sub-009,-5.52878305721732e-06
461,Dutch,High,Left,Entropy,0,sub-009,-4.312608394350223e-06
462,Dutch,High,Right,Phoneme_onset,0,sub-010,-8.981663571825949e-07
463,Dutch,High,Left,Phoneme_onset,0,sub-010,-2.0251868174379826e-06
464,Dutch,High,Right,Surprisal,0,sub-010,-3.900605306565868e-06
465,Dutch,High,Left,Surprisal,0,sub-010,-3.11883427336113e-06
466,Dutch,High,Right,Entropy,0,sub-010,-8.267010448299504e-06
467,Dutch,High,Left,Entropy,0,sub-010,5.464766994757033e-07
468,Dutch,High,Right,Phoneme_onset,0,sub-011,-2.5606094123951963e-06
469,Dutch,High,Left,Phoneme_onset,0,sub-011,-4.19733043790037e-06
470,Dutch,High,Right,Surprisal,0,sub-011,-5.923454351389966e-07
471,Dutch,High,Left,Surprisal,0,sub-011,-1.7110748992131594e-06
472,Dutch,High,Right,Entropy,0,sub-011,-2.4742788313999403e-06
473,Dutch,High,Left,Entropy,0,sub-011,-8.80754359410414e-06
474,Dutch,High,Right,Phoneme_onset,0,sub-013,-1.702380747270264e-06
475,Dutch,High,Left,Phoneme_onset,0,sub-013,-2.0648626435471117e-06
476,Dutch,High,Right,Surprisal,0,sub-013,-3.3633288706377095e-06
477,Dutch,High,Left,Surprisal,0,sub-013,-9.749794974656727e-07
478,Dutch,High,Right,Entropy,0,sub-013,-3.5829145595365268e-06
479,Dutch,High,Left,Entropy,0,sub-013,-2.0161334032840582e-06
480,Dutch,High,Right,Phoneme_onset,0,sub-014,-3.6360584379948784e-06
481,Dutch,High,Left,Phoneme_onset,0,sub-014,-3.3045371031671936e-06
482,Dutch,High,Right,Surprisal,0,sub-014,4.0247885042908513e-07
483,Dutch,High,Left,Surprisal,0,sub-014,-4.068332572029557e-06
484,Dutch,High,Right,Entropy,0,sub-014,-5.809047503991519e-06
485,Dutch,High,Left,Entropy,0,sub-014,-4.918377810593051e-06
486,Dutch,High,Right,Phoneme_onset,0,sub-015,-1.6497767470646423e-06
487,Dutch,High,Left,Phoneme_onset,0,sub-015,8.09773923383171e-07
488,Dutch,High,Right,Surprisal,0,sub-015,-4.39443075671837e-06
489,Dutch,High,Left,Surprisal,0,sub-015,5.619203355673001e-07
490,Dutch,High,Right,Entropy,0,sub-015,-6.950446270525879e-06
491,Dutch,High,Left,Entropy,0,sub-015,-1.1418827620314547e-06
492,Dutch,High,Right,Phoneme_onset,0,sub-017,-2.5783543586153626e-06
493,Dutch,High,Left,Phoneme_onset,0,sub-017,-3.734299177408504e-06
494,Dutch,High,Right,Surprisal,0,sub-017,-5.837620010274513e-06
495,Dutch,High,Left,Surprisal,0,sub-017,-3.665541972582487e-06
496,Dutch,High,Right,Entropy,0,sub-017,-6.3404280040918555e-06
497,Dutch,High,Left,Entropy,0,sub-017,1.0726178791514353e-07
498,Dutch,High,Right,Phoneme_onset,0,sub-018,-6.246863804305543e-07
499,Dutch,High,Left,Phoneme_onset,0,sub-018,-1.795473737485251e-06
500,Dutch,High,Right,Surprisal,0,sub-018,-1.62289040722984e-07
501,Dutch,High,Left,Surprisal,0,sub-018,-5.956005194588118e-07
502,Dutch,High,Right,Entropy,0,sub-018,-5.4819988585003475e-06
503,Dutch,High,Left,Entropy,0,sub-018,-2.8792062815448507e-06
504,Dutch,High,Right,Phoneme_onset,0,sub-019,-2.7496430634735816e-06
505,Dutch,High,Left,Phoneme_onset,0,sub-019,-2.688527804595391e-06
506,Dutch,High,Right,Surprisal,0,sub-019,-1.629229483400287e-06
507,Dutch,High,Left,Surprisal,0,sub-019,-3.429661170419573e-06
508,Dutch,High,Right,Entropy,0,sub-019,-7.136394822723862e-07
509,Dutch,High,Left,Entropy,0,sub-019,-7.188569403326232e-06
510,Dutch,High,Right,Phoneme_onset,0,sub-020,1.3751164380510967e-06
511,Dutch,High,Left,Phoneme_onset,0,sub-020,-1.0858932214078393e-06
512,Dutch,High,Right,Surprisal,0,sub-020,-4.8902112198559974e-06
513,Dutch,High,Left,Surprisal,0,sub-020,-2.2078758559331297e-07
514,Dutch,High,Right,Entropy,0,sub-020,-1.8948690320202684e-06
515,Dutch,High,Left,Entropy,0,sub-020,-3.310780402655332e-06
516,Dutch,High,Right,Phoneme_onset,0,sub-021,-2.8022164224441363e-06
517,Dutch,High,Left,Phoneme_onset,0,sub-021,-2.0780515449683794e-06
518,Dutch,High,Right,Surprisal,0,sub-021,-3.326812361507383e-06
519,Dutch,High,Left,Surprisal,0,sub-021,-2.7852209205254862e-06
520,Dutch,High,Right,Entropy,0,sub-021,-5.616977598760379e-06
521,Dutch,High,Left,Entropy,0,sub-021,-1.608401392791223e-06
522,Dutch,High,Right,Phoneme_onset,0,sub-023,-1.2579905297717882e-06
523,Dutch,High,Left,Phoneme_onset,0,sub-023,-1.417722645527982e-06
524,Dutch,High,Right,Surprisal,0,sub-023,-4.376819111987858e-06
525,Dutch,High,Left,Surprisal,0,sub-023,-2.805059940524143e-06
526,Dutch,High,Right,Entropy,0,sub-023,-3.0874213328362174e-06
527,Dutch,High,Left,Entropy,0,sub-023,-8.354529501551478e-06
528,Dutch,High,Right,Phoneme_onset,0,sub-025,-2.3025765563722903e-06
529,Dutch,High,Left,Phoneme_onset,0,sub-025,-3.4648311314390475e-06
530,Dutch,High,Right,Surprisal,0,sub-025,-2.4896280220043187e-06
531,Dutch,High,Left,Surprisal,0,sub-025,-1.4493414063579088e-06
532,Dutch,High,Right,Entropy,0,sub-025,-4.698712235689708e-06
533,Dutch,High,Left,Entropy,0,sub-025,3.8636032376042965e-06
534,Dutch,High,Right,Phoneme_onset,0,sub-026,-2.3466648271545233e-06
535,Dutch,High,Left,Phoneme_onset,0,sub-026,-2.435053234009967e-06
536,Dutch,High,Right,Surprisal,0,sub-026,-4.356791683427713e-06
537,Dutch,High,Left,Surprisal,0,sub-026,-2.6176474260696596e-06
538,Dutch,High,Right,Entropy,0,sub-026,-7.563090241307273e-06
539,Dutch,High,Left,Entropy,0,sub-026,-4.888190727656333e-06
540,Dutch,High,Right,Phoneme_onset,0,sub-027,-1.4536370244104487e-06
541,Dutch,High,Left,Phoneme_onset,0,sub-027,-1.4077623110762546e-06
542,Dutch,High,Right,Surprisal,0,sub-027,-4.672173171959796e-06
543,Dutch,High,Left,Surprisal,0,sub-027,-3.2155206914720936e-06
544,Dutch,High,Right,Entropy,0,sub-027,-7.22233894146724e-06
545,Dutch,High,Left,Entropy,0,sub-027,-8.23016567431194e-06
546,Dutch,High,Right,Phoneme_onset,0,sub-028,-1.7861856358067155e-06
547,Dutch,High,Left,Phoneme_onset,0,sub-028,-3.712153357977312e-07
548,Dutch,High,Right,Surprisal,0,sub-028,-3.6228594300104004e-06
549,Dutch,High,Left,Surprisal,0,sub-028,-3.760019126763514e-06
550,Dutch,High,Right,Entropy,0,sub-028,-5.096651485930237e-06
551,Dutch,High,Left,Entropy,0,sub-028,-8.078785166868286e-06
552,Dutch,High,Right,Phoneme_onset,0,sub-029,-2.4322996622692754e-06
553,Dutch,High,Left,Phoneme_onset,0,sub-029,-3.7943315346869624e-06
554,Dutch,High,Right,Surprisal,0,sub-029,-3.605528117872244e-06
555,Dutch,High,Left,Surprisal,0,sub-029,7.344809636247287e-07
556,Dutch,High,Right,Entropy,0,sub-029,-6.592731832429997e-06
557,Dutch,High,Left,Entropy,0,sub-029,-1.0811167190714823e-06
558,Dutch,High,Right,Phoneme_onset,0,sub-030,-2.922841851640799e-06
559,Dutch,High,Left,Phoneme_onset,0,sub-030,-3.284644270026556e-06
560,Dutch,High,Right,Surprisal,0,sub-030,-4.654288638153567e-07
561,Dutch,High,Left,Surprisal,0,sub-030,3.401946273567441e-07
562,Dutch,High,Right,Entropy,0,sub-030,-6.75917821223535e-06
563,Dutch,High,Left,Entropy,0,sub-030,-6.347969673650388e-06
564,Dutch,High,Right,Phoneme_onset,0,sub-032,-5.8219726394123414e-06
565,Dutch,High,Left,Phoneme_onset,0,sub-032,-2.5903167253735987e-06
566,Dutch,High,Right,Surprisal,0,sub-032,-6.8578127324476195e-06
567,Dutch,High,Left,Surprisal,0,sub-032,-5.270423089402653e-06
568,Dutch,High,Right,Entropy,0,sub-032,1.2171720081352407e-06
569,Dutch,High,Left,Entropy,0,sub-032,8.38080725163804e-06
570,Dutch,High,Right,Phoneme_onset,0,sub-033,-2.7978877894766157e-06
571,Dutch,High,Left,Phoneme_onset,0,sub-033,-1.0079472576436332e-06
572,Dutch,High,Right,Surprisal,0,sub-033,-3.363032795220726e-06
573,Dutch,High,Left,Surprisal,0,sub-033,-2.381195976123634e-06
574,Dutch,High,Right,Entropy,0,sub-033,-3.792706864047009e-06
575,Dutch,High,Left,Entropy,0,sub-033,-5.49687680365477e-06
576,French,Low,Right,Phoneme_onset,1,sub-001,9.58170183225859e-07
577,French,Low,Left,Phoneme_onset,1,sub-001,2.6576132221649675e-07
578,French,Low,Right,Surprisal,1,sub-001,-3.7786107723528072e-06
579,French,Low,Left,Surprisal,1,sub-001,-2.9118636853554433e-06
580,French,Low,Right,Entropy,1,sub-001,-7.094503010000266e-06
581,French,Low,Left,Entropy,1,sub-001,-6.349579421867957e-06
582,French,Low,Right,Phoneme_onset,1,sub-003,-1.1979959634276873e-06
583,French,Low,Left,Phoneme_onset,1,sub-003,-2.656225977746831e-06
584,French,Low,Right,Surprisal,1,sub-003,-2.4182241166395465e-06
585,French,Low,Left,Surprisal,1,sub-003,-2.531611701751702e-06
586,French,Low,Right,Entropy,1,sub-003,-3.1219068353534216e-06
587,French,Low,Left,Entropy,1,sub-003,-5.782510632467726e-06
588,French,Low,Right,Phoneme_onset,1,sub-004,5.919562746099266e-08
589,French,Low,Left,Phoneme_onset,1,sub-004,6.401841341764761e-07
590,French,Low,Right,Surprisal,1,sub-004,-1.4954802743047522e-06
591,French,Low,Left,Surprisal,1,sub-004,-3.8003921003079954e-06
592,French,Low,Right,Entropy,1,sub-004,-5.98624051117436e-06
593,French,Low,Left,Entropy,1,sub-004,-1.0012615734093475e-05
594,French,Low,Right,Phoneme_onset,1,sub-008,9.130622563798937e-07
595,French,Low,Left,Phoneme_onset,1,sub-008,1.36356062329725e-06
596,French,Low,Right,Surprisal,1,sub-008,-4.731204307370451e-06
597,French,Low,Left,Surprisal,1,sub-008,-1.717270510543193e-06
598,French,Low,Right,Entropy,1,sub-008,-7.868562787451586e-06
599,French,Low,Left,Entropy,1,sub-008,-7.671388467364558e-06
600,French,Low,Right,Phoneme_onset,1,sub-009,-1.176125638376168e-06
601,French,Low,Left,Phoneme_onset,1,sub-009,-2.683558736363821e-06
602,French,Low,Right,Surprisal,1,sub-009,-2.871007518788886e-06
603,French,Low,Left,Surprisal,1,sub-009,-2.3493383897243617e-06
604,French,Low,Right,Entropy,1,sub-009,-4.63783163193986e-06
605,French,Low,Left,Entropy,1,sub-009,-5.017614916445696e-06
606,French,Low,Right,Phoneme_onset,1,sub-010,-1.0711640238415997e-06
607,French,Low,Left,Phoneme_onset,1,sub-010,-1.4969908964507836e-06
608,French,Low,Right,Surprisal,1,sub-010,-3.774468860329695e-06
609,French,Low,Left,Surprisal,1,sub-010,-3.8051727373090685e-06
610,French,Low,Right,Entropy,1,sub-010,-7.6180870187870606e-06
611,French,Low,Left,Entropy,1,sub-010,-4.568682350130597e-06
612,French,Low,Right,Phoneme_onset,1,sub-011,-9.639997266202062e-08
613,French,Low,Left,Phoneme_onset,1,sub-011,-6.552364826183118e-08
614,French,Low,Right,Surprisal,1,sub-011,5.386030129389756e-07
615,French,Low,Left,Surprisal,1,sub-011,-2.883093301119433e-06
616,French,Low,Right,Entropy,1,sub-011,-6.952352580156767e-06
617,French,Low,Left,Entropy,1,sub-011,-7.845609810506418e-06
618,French,Low,Right,Phoneme_onset,1,sub-013,-1.649057709613293e-06
619,French,Low,Left,Phoneme_onset,1,sub-013,2.1476870015960597e-07
620,French,Low,Right,Surprisal,1,sub-013,-3.2102375364769477e-06
621,French,Low,Left,Surprisal,1,sub-013,-1.7877293760172431e-06
622,French,Low,Right,Entropy,1,sub-013,-4.129863315128739e-06
623,French,Low,Left,Entropy,1,sub-013,-2.470147137352033e-06
624,French,Low,Right,Phoneme_onset,1,sub-014,-3.1764887132175587e-06
625,French,Low,Left,Phoneme_onset,1,sub-014,-1.1273019513697863e-07
626,French,Low,Right,Surprisal,1,sub-014,-3.6860306101402363e-06
627,French,Low,Left,Surprisal,1,sub-014,-3.245352808535897e-06
628,French,Low,Right,Entropy,1,sub-014,-1.1929663850542405e-05
629,French,Low,Left,Entropy,1,sub-014,-1.3753430541067513e-05
630,French,Low,Right,Phoneme_onset,1,sub-015,-6.589769551099145e-08
631,French,Low,Left,Phoneme_onset,1,sub-015,-5.005061273729148e-07
632,French,Low,Right,Surprisal,1,sub-015,-1.3492370137316178e-06
633,French,Low,Left,Surprisal,1,sub-015,-3.604695729630792e-06
634,French,Low,Right,Entropy,1,sub-015,-5.880667151906587e-06
635,French,Low,Left,Entropy,1,sub-015,-7.686163942210013e-06
636,French,Low,Right,Phoneme_onset,1,sub-017,-2.1250520892428926e-06
637,French,Low,Left,Phoneme_onset,1,sub-017,1.4728326276743642e-06
638,French,Low,Right,Surprisal,1,sub-017,-6.116950502665188e-06
639,French,Low,Left,Surprisal,1,sub-017,-3.0436790502690687e-06
640,French,Low,Right,Entropy,1,sub-017,-9.117636080955027e-06
641,French,Low,Left,Entropy,1,sub-017,-8.835316444837528e-06
642,French,Low,Right,Phoneme_onset,1,sub-018,3.1657168423381694e-07
643,French,Low,Left,Phoneme_onset,1,sub-018,1.6256386283157801e-06
644,French,Low,Right,Surprisal,1,sub-018,-7.447200893816385e-07
645,French,Low,Left,Surprisal,1,sub-018,-1.3062661385527035e-06
646,French,Low,Right,Entropy,1,sub-018,-4.435038904003527e-06
647,French,Low,Left,Entropy,1,sub-018,-8.251957409477882e-06
648,French,Low,Right,Phoneme_onset,1,sub-019,8.591178813143039e-07
649,French,Low,Left,Phoneme_onset,1,sub-019,1.902169346823499e-06
650,French,Low,Right,Surprisal,1,sub-019,-1.516329826811625e-06
651,French,Low,Left,Surprisal,1,sub-019,-4.861520083522749e-07
652,French,Low,Right,Entropy,1,sub-019,-7.409573779080463e-06
653,French,Low,Left,Entropy,1,sub-019,-4.8381934319412096e-06
654,French,Low,Right,Phoneme_onset,1,sub-020,8.944034261627021e-07
655,French,Low,Left,Phoneme_onset,1,sub-020,1.5732105542456243e-06
656,French,Low,Right,Surprisal,1,sub-020,-3.602114483954885e-06
657,French,Low,Left,Surprisal,1,sub-020,-1.5265149940082235e-06
658,French,Low,Right,Entropy,1,sub-020,-6.454974739962332e-06
659,French,Low,Left,Entropy,1,sub-020,-7.77313068500001e-06
660,French,Low,Right,Phoneme_onset,1,sub-021,-1.412471332398695e-06
661,French,Low,Left,Phoneme_onset,1,sub-021,1.137453241087148e-07
662,French,Low,Right,Surprisal,1,sub-021,-2.2663747522818662e-06
663,French,Low,Left,Surprisal,1,sub-021,-4.837928706246131e-06
664,French,Low,Right,Entropy,1,sub-021,-7.051694091791976e-06
665,French,Low,Left,Entropy,1,sub-021,-8.000626583495197e-06
666,French,Low,Right,Phoneme_onset,1,sub-023,6.570148891342835e-08
667,French,Low,Left,Phoneme_onset,1,sub-023,2.4226575620332064e-06
668,French,Low,Right,Surprisal,1,sub-023,-3.9521913541485135e-06
669,French,Low,Left,Surprisal,1,sub-023,-4.5615798594539e-06
670,French,Low,Right,Entropy,1,sub-023,-6.503199195592799e-06
671,French,Low,Left,Entropy,1,sub-023,-8.983099698124883e-06
672,French,Low,Right,Phoneme_onset,1,sub-025,-4.69368825008446e-07
673,French,Low,Left,Phoneme_onset,1,sub-025,-4.1980393977654565e-07
674,French,Low,Right,Surprisal,1,sub-025,-1.7968548551950077e-06
675,French,Low,Left,Surprisal,1,sub-025,-2.6594674524090472e-06
676,French,Low,Right,Entropy,1,sub-025,-8.930165472649347e-06
677,French,Low,Left,Entropy,1,sub-025,-6.142156100248189e-06
678,French,Low,Right,Phoneme_onset,1,sub-026,-3.2900622790054855e-06
679,French,Low,Left,Phoneme_onset,1,sub-026,2.2778347735610487e-08
680,French,Low,Right,Surprisal,1,sub-026,-3.5545863547482656e-06
681,French,Low,Left,Surprisal,1,sub-026,-8.867139632000717e-07
682,French,Low,Right,Entropy,1,sub-026,-8.419501130509436e-06
683,French,Low,Left,Entropy,1,sub-026,-5.684145580076072e-06
684,French,Low,Right,Phoneme_onset,1,sub-027,-1.3809999353307192e-06
685,French,Low,Left,Phoneme_onset,1,sub-027,-1.4973722496807941e-06
686,French,Low,Right,Surprisal,1,sub-027,-2.2087141850578005e-06
687,French,Low,Left,Surprisal,1,sub-027,-2.7724034816950275e-06
688,French,Low,Right,Entropy,1,sub-027,-9.134451555360074e-06
689,French,Low,Left,Entropy,1,sub-027,-8.41618264567667e-06
690,French,Low,Right,Phoneme_onset,1,sub-028,-3.7426322342534426e-06
691,French,Low,Left,Phoneme_onset,1,sub-028,-2.009633753539181e-06
692,French,Low,Right,Surprisal,1,sub-028,-4.138092258676204e-06
693,French,Low,Left,Surprisal,1,sub-028,-2.9754851678982046e-06
694,French,Low,Right,Entropy,1,sub-028,-1.0918880198714653e-05
695,French,Low,Left,Entropy,1,sub-028,-7.476566079751287e-06
696,French,Low,Right,Phoneme_onset,1,sub-029,-1.0242033044773393e-06
697,French,Low,Left,Phoneme_onset,1,sub-029,-1.4643688397204026e-06
698,French,Low,Right,Surprisal,1,sub-029,-2.3292123991514925e-06
699,French,Low,Left,Surprisal,1,sub-029,-3.4080894234553195e-06
