phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number
d;10.19;10.27;donna;10.19;10.49;4.409139780035069;3.5165938505373133;17.132048132430473;3.6741986;5.4320707;43
o;10.27;10.34;donna;10.19;10.49;0.3164590011854679;6.165357101185096;17.132048132430473;3.6741986;5.4320707;43
n;10.34;10.43;donna;10.19;10.49;0.009503679824732;1.6579933619984537;17.132048132430473;3.6741986;5.4320707;43
a;10.43;10.49;donna;10.19;10.49;0.004130084230461;4.220643759399724;17.132048132430473;3.6741986;5.4320707;43
l;10.49;10.52;le;10.49;10.65;4.409139780035069;3.755260160408023;5.733517167758018;5.332837;4.0549903;44
@;10.52;10.65;le;10.49;10.65;0.2258054342494331;0.8278069017369164;5.733517167758018;5.332837;4.0549903;44
p;10.65;10.71;pain;10.65;10.84;4.409139780035069;3.530081653227226;13.80989032732196;7.4473763;6.8054175;45
e~;10.71;10.84;pain;10.65;10.84;0.3111310643031198;9.24898099062032;13.80989032732196;7.4473763;6.8054175;45
a;10.84;10.89;avec;10.84;11.08;4.409139780035069;3.7941932878383366;7.927597698041188;4.313106;6.7507434;46
v;10.89;10.92;avec;10.84;11.08;0.2290040949793377;1.6606541598025746;7.927597698041188;4.313106;6.7507434;46
E;10.92;10.97;avec;10.84;11.08;0.0678906809470009;0.2283406347506434;7.927597698041188;4.313106;6.7507434;46
k;10.97;11.08;avec;10.84;11.08;0.0335738898199015;0.0185394136993338;7.927597698041188;4.313106;6.7507434;46
l;11.08;11.12;lequel;11.08;11.37;4.409139780035069;3.755260160408023;13.775841507183333;5.4697204;2.59938;47
@;11.12;11.19;lequel;11.08;11.37;0.2258054342494331;0.8278069017369164;13.775841507183333;5.4697204;2.59938;47
k;11.19;11.28;lequel;11.08;11.37;0.0025493451952306;1.1672963578023037;13.775841507183333;5.4697204;2.59938;47
E;11.28;11.32;lequel;11.08;11.37;0.0018072725285107;0.6475713507392158;13.775841507183333;5.4697204;2.59938;47
l;11.32;11.37;lequel;11.08;11.37;0.0018072725285107;0.6475713507392158;13.775841507183333;5.4697204;2.59938;47
f;11.37;11.51;fut;11.37;11.57;4.409139780035069;5.119777020762284;13.310324920084632;1.2216249;12.524737;48
y;11.51;11.57;fut;11.37;11.57;0.1443510723472446;6.287146212305613;13.310324920084632;1.2216249;12.524737;48
a;11.62;11.67;apaisée;11.62;12.02;4.409139780035069;3.7941932878383366;20.872080029644465;7.3890533;14.958492;49
p;11.67;11.78;apaisée;11.62;12.02;0.2290040949793377;2.819440548065923;20.872080029644465;7.3890533;14.958492;49
E;11.78;11.85;apaisée;11.62;12.02;0.0369267112102894;4.437391698830212;20.872080029644465;7.3890533;14.958492;49
z;11.85;11.95;apaisée;11.62;12.02;0.0031782179182287;5.828569271070275;20.872080029644465;7.3890533;14.958492;49
e;11.95;12.02;apaisée;11.62;12.02;0.0008789932238045;4.318352640663536;20.872080029644465;7.3890533;14.958492;49
l;12.02;12.06;la;12.02;12.13;4.409139780035069;3.755260160408023;5.814498696260873;3.127644;1.0346975;50
a;12.06;12.13;la;12.02;12.13;0.2258054342494331;1.7693520610671605;5.814498696260873;3.127644;1.0346975;50
f;12.13;12.26;faim;12.13;12.61;4.409139780035069;5.119777020762284;12.788572411678333;6.2857533;4.6936536;51
9~;12.26;12.36;faim;12.13;12.61;0.1443510723472446;9.85773231414862;12.788572411678333;6.2857533;4.6936536;51
n;12.36;12.61;faim;12.13;12.61;0.0008360266013866;5.252854625951391;12.788572411678333;6.2857533;4.6936536;51
d;12.61;12.69;de;12.61;12.75;4.409139780035069;3.5165938505373133;5.160477121150187;3.9955912;2.5115917;52
@;12.69;12.75;de;12.61;12.75;0.3164590011854679;0.6054282932040682;5.160477121150187;3.9955912;2.5115917;52
t;12.75;12.82;tout;12.75;12.88;4.409139780035069;3.99745621873046;7.819219359415835;5.649756;7.221351;53
u;12.82;12.88;tout;12.75;12.88;0.1801079616834537;3.278416644151088;7.819219359415835;5.649756;7.221351;53
l;12.88;12.91;le;12.88;12.91;4.409139780035069;3.755260160408023;5.733517167758018;1.4146231;0.31047246;54
R;12.91;12.99;royaume;12.91;13.56;4.409139780035069;5.400144139330587;15.188264141997022;2.5577922;5.4408193;55
w;12.99;13.11;royaume;12.91;13.56;0.0953729016601603;7.897322038837397;15.188264141997022;2.5577922;5.4408193;55
a;13.11;13.15;royaume;12.91;13.56;0.0014275525764924;0.9760464157217696;15.188264141997022;2.5577922;5.4408193;55
j;13.15;13.28;royaume;12.91;13.56;0.0010899466323673;1.7446249714942337;15.188264141997022;2.5577922;5.4408193;55
o;13.28;13.4;royaume;12.91;13.56;0.0011003141491513;2.510907252066032;15.188264141997022;2.5577922;5.4408193;55
m;13.4;13.56;royaume;12.91;13.56;0.0009647921933065;2.457520342083674;15.188264141997022;2.5577922;5.4408193;55
a~;13.85;13.95;ensuite;13.85;14.29;4.409139780035069;5.5578611269601135;12.783714657841768;2.1129754;18.34809;56
s;13.95;14.04;ensuite;13.85;14.29;0.0808048183998187;4.744122171036267;12.783714657841768;2.1129754;18.34809;56
H;14.04;14.13;ensuite;13.85;14.29;0.0049378090425834;1.2693472103890977;12.783714657841768;2.1129754;18.34809;56
i;14.13;14.23;ensuite;13.85;14.29;0.0026502453877022;0.3613856614078636;12.783714657841768;2.1129754;18.34809;56
t;14.23;14.29;ensuite;13.85;14.29;0.0026477178645601;0.3686994487437151;12.783714657841768;2.1129754;18.34809;56
i;14.43;14.49;il;14.43;14.49;4.409139780035069;5.083806629288413;6.09201368788793;4.739735;3.6855056;57
l;14.49;14.56;lui;14.49;14.69;4.409139780035069;3.755260160408023;8.606546025913323;6.6487103;3.70327;58
H;14.56;14.63;lui;14.49;14.69;0.2258054342494331;11.694211657307571;8.606546025913323;6.6487103;3.70327;58
i;14.63;14.69;lui;14.49;14.69;0.0009795730541815;2.335751933624913;8.606546025913323;6.6487103;3.70327;58
d;14.69;14.74;donna;14.69;14.91;4.409139780035069;3.5165938505373133;17.132048132430473;5.246602;3.00102;59
o;14.74;14.8;donna;14.69;14.91;0.3164590011854679;6.165357101185096;17.132048132430473;5.246602;3.00102;59
n;14.8;14.86;donna;14.69;14.91;0.009503679824732;1.6579933619984537;17.132048132430473;5.246602;3.00102;59
a;14.86;14.91;donna;14.69;14.91;0.004130084230461;4.220643759399724;17.132048132430473;5.246602;3.00102;59
s;14.91;15.03;son;14.91;15.19;4.409139780035069;3.649530068972855;8.985053908632072;4.7422667;5.243095;60
o~;15.03;15.19;son;14.91;15.19;0.2796023770778397;2.2886984878466143;8.985053908632072;4.7422667;5.243095;60
e;15.19;15.34;épée;15.19;15.52;4.409139780035069;4.815820454336018;14.908015725648712;7.186206;3.8981245;61
p;15.34;15.39;épée;15.19;15.52;0.1119471762885376;5.858137186535807;14.908015725648712;7.186206;3.8981245;61
e;15.39;15.52;épée;15.19;15.52;0.0047370629091034;5.116135990206274;14.908015725648712;7.186206;3.8981245;61
e;15.52;15.62;et;15.52;15.62;4.409139780035069;4.815820454336018;6.126714125197328;3.7319174;1.7403272;62
l;15.79;15.86;le;15.79;15.89;4.409139780035069;3.755260160408023;5.733517167758018;5.504677;3.135499;63
@;15.86;15.89;le;15.79;15.89;0.2258054342494331;0.8278069017369164;5.733517167758018;5.504677;3.135499;63
R;15.89;16.01;roi;15.89;16.16;4.409139780035069;5.400144139330587;12.39997254707214;8.330688;6.4749484;64
w;16.01;16.13;roi;15.89;16.16;0.0953729016601603;7.897322038837397;12.39997254707214;8.330688;6.4749484;64
a;16.13;16.16;roi;15.89;16.16;0.0014275525764924;0.9760464157217696;12.39997254707214;8.330688;6.4749484;64
E;16.16;16.19;ayant;16.16;16.41;4.409139780035069;4.0795115792220695;15.2858391105491;5.891358;10.603203;65
j;16.19;16.32;ayant;16.16;16.41;0.2597697586726956;8.760165273584812;15.2858391105491;5.891358;10.603203;65
a~;16.32;16.41;ayant;16.16;16.41;0.0022424997597507;2.41973329167336;15.2858391105491;5.891358;10.603203;65
b;16.41;16.47;battu;16.41;16.75;4.409139780035069;5.580931033330403;15.009871353716042;7.987897;9.485043;66
a;16.47;16.53;battu;16.41;16.75;0.1086612429825165;3.712846837800014;15.009871353716042;7.987897;9.485043;66
t;16.53;16.63;battu;16.41;16.75;0.0114904548199226;1.556641466081715;15.009871353716042;7.987897;9.485043;66
y;16.63;16.75;battu;16.41;16.75;0.0048021560755171;3.1776073424442446;15.009871353716042;7.987897;9.485043;66
l;16.75;16.83;l';16.75;16.83;4.409139780035069;3.755260160408023;6.307238837151082;6.2978578;4.668736;67
a;16.83;16.91;armée;16.83;17.14;4.409139780035069;3.7941932878383366;13.078079028873317;5.438648;3.4961908;68
R;16.91;16.95;armée;16.83;17.14;0.2290040949793377;4.032895445880278;13.078079028873317;5.438648;3.4961908;68
m;16.95;17.02;armée;16.83;17.14;0.0202834975971538;1.895010910351044;13.078079028873317;5.438648;3.4961908;68
e;17.02;17.09;armée;16.83;17.14;0.0021404671627043;0.7198712485182235;13.078079028873317;5.438648;3.4961908;68
t;17.09;17.14;armée;16.83;17.14;0.000862629853041;5.303780748177103;13.078079028873317;5.438648;3.4961908;68
d;17.14;17.17;de;17.14;17.17;4.409139780035069;3.5165938505373133;5.160477121150187;4.743566;2.0013034;69
s;17.17;17.26;ses;17.17;17.42;4.409139780035069;3.649530068972855;10.217063212178532;7.500255;4.159438;70
e;17.26;17.32;ses;17.17;17.42;0.2796023770778397;3.393971351818192;10.217063212178532;7.500255;4.159438;70
z;17.32;17.42;ses;17.17;17.42;0.0082125653502994;7.046082979558022;10.217063212178532;7.500255;4.159438;70
E;17.42;17.47;ennemis;17.42;17.78;4.409139780035069;4.0795115792220695;14.702155028202151;3.431554;0.8690499;71
n;17.47;17.5;ennemis;17.42;17.78;0.2597697586726956;0.5329297725823123;14.702155028202151;3.431554;0.8690499;71
m;17.5;17.64;ennemis;17.42;17.78;0.0027871030958427;0.3707756244312117;14.702155028202151;3.431554;0.8690499;71
i;17.64;17.78;ennemis;17.42;17.78;0.0027300504176843;0.3463505539537273;14.702155028202151;3.431554;0.8690499;71
p;17.78;17.82;put;17.78;17.91;4.409139780035069;3.530081653227226;17.432315444463242;4.0194864;13.631355;72
y;17.82;17.91;put;17.78;17.91;0.3111310643031198;7.320677527000215;17.432315444463242;4.0194864;13.631355;72
v;17.91;17.94;vivre;17.91;18.24;4.409139780035069;4.287664674052159;11.977004342845909;7.18169;9.666322;73
i;17.94;18.06;vivre;17.91;18.24;0.4276229925312583;4.895406208944401;11.977004342845909;7.18169;9.666322;73
v;18.06;18.14;vivre;17.91;18.24;0.0288557624305797;3.3754565872115;11.977004342845909;7.18169;9.666322;73
R;18.14;18.24;vivre;17.91;18.24;0.0041088138516728;2.595047584634544;11.977004342845909;7.18169;9.666322;73
d;18.24;18.31;désormais;18.24;18.74;4.409139780035069;3.5165938505373133;14.492609486421307;5.844776;10.399969;74
e;18.31;18.4;désormais;18.24;18.74;0.3164590011854679;3.922555441251599;14.492609486421307;5.844776;10.399969;74
z;18.4;18.47;désormais;18.24;18.74;0.0382167469953201;3.510785536032434;14.492609486421307;5.844776;10.399969;74
O;18.47;18.55;désormais;18.24;18.74;0.0048136125452527;2.6494292389055527;14.492609486421307;5.844776;10.399969;74
R;18.55;18.58;désormais;18.24;18.74;0.0015478429555165;0.8458244063517468;14.492609486421307;5.844776;10.399969;74
m;18.58;18.66;désormais;18.24;18.74;0.0015766312858844;1.0574405557898894;14.492609486421307;5.844776;10.399969;74
E;18.66;18.74;désormais;18.24;18.74;0.0014546017569922;0.942610954774817;14.492609486421307;5.844776;10.399969;74
a~;18.74;18.83;en;18.74;18.83;4.409139780035069;5.5578611269601135;6.5845242063489335;5.5328684;2.9479532;75
l;18.83;18.89;liberté;18.83;19.39;4.409139780035069;3.755260160408023;13.529579753009346;0.8878007;8.992696;76
i;18.89;18.96;liberté;18.83;19.39;0.2258054342494331;5.034828540808481;13.529579753009346;0.8878007;8.992696;76
b;18.96;19.02;liberté;18.83;19.39;0.013450706648516;2.905853288214391;13.529579753009346;0.8878007;8.992696;76
E;19.02;19.08;liberté;18.83;19.39;0.0027250793920506;3.4046380084907586;13.529579753009346;0.8878007;8.992696;76
R;19.08;19.16;liberté;18.83;19.39;0.001074538384256;1.8252629259676576;13.529579753009346;0.8878007;8.992696;76
t;19.16;19.27;liberté;18.83;19.39;0.0009842683555698;2.3009475577317;13.529579753009346;0.8878007;8.992696;76
e;19.27;19.39;liberté;18.83;19.39;0.0009895741780656;2.6259419556668453;13.529579753009346;0.8878007;8.992696;76
e;19.39;19.47;et;19.39;19.47;4.409139780035069;4.815820454336018;6.126714125197328;3.5684342;3.2871141;77
a~;19.47;19.69;en;19.47;19.69;4.409139780035069;5.5578611269601135;6.5845242063489335;7.7980804;3.118782;78
p;19.69;19.75;paix;19.69;19.89;4.409139780035069;3.530081653227226;12.604297221358774;2.460211;0.6578913;79
E;19.75;19.89;paix;19.69;19.89;0.3111310643031198;4.618915031868996;12.604297221358774;2.460211;0.6578913;79
a;20.6;20.67;Alors;20.6;20.87;4.409139780035069;3.7941932878383366;8.987057105760337;2.8883162;16.434963;80
l;20.67;20.73;Alors;20.6;20.87;0.2290040949793377;2.822961061731484;8.987057105760337;2.8883162;16.434963;80
O;20.73;20.81;Alors;20.6;20.87;0.0407948838050389;0.9849923563583144;8.987057105760337;2.8883162;16.434963;80
R;20.81;20.87;Alors;20.6;20.87;0.0185470956870775;0.0303548918177013;8.987057105760337;2.8883162;16.434963;80
l;20.87;20.94;le;20.87;20.99;4.409139780035069;3.755260160408023;5.733517167758018;6.2370906;4.085561;81
@;20.94;20.99;le;20.87;20.99;0.2258054342494331;0.8278069017369164;5.733517167758018;6.2370906;4.085561;81
p;20.99;21.07;prince;20.99;21.36;4.409139780035069;3.530081653227226;14.296420097271413;8.94119;5.675134;82
R;21.07;21.14;prince;20.99;21.36;0.3111310643031198;2.6666723586729733;14.296420097271413;8.94119;5.675134;82
e~;21.14;21.24;prince;20.99;21.36;0.0650434435005669;6.086719827202139;14.296420097271413;8.94119;5.675134;82
s;21.24;21.36;prince;20.99;21.36;0.0021646374197159;1.092413468298815;14.296420097271413;8.94119;5.675134;82
R;21.36;21.42;reprit;21.36;21.69;4.409139780035069;5.400144139330587;20.72622916318101;8.506178;7.361401;83
@;21.42;21.47;reprit;21.36;21.69;0.0953729016601603;1.4613692023253284;20.72622916318101;8.506178;7.361401;83
p;21.47;21.55;reprit;21.36;21.69;0.0426173616487668;2.97560917612368;20.72622916318101;8.506178;7.361401;83
R;21.55;21.64;reprit;21.36;21.69;0.0070719708123595;1.299750112841516;20.72622916318101;8.506178;7.361401;83
i;21.64;21.69;reprit;21.36;21.69;0.0038013087521736;3.7677588563939;20.72622916318101;8.506178;7.361401;83
s;21.69;21.81;son;21.69;22.0;4.409139780035069;3.649530068972855;8.985053908632072;4.220272;3.4164133;84
o~;21.81;21.92;son;21.69;22.0;0.2796023770778397;2.2886984878466143;8.985053908632072;4.220272;3.4164133;84
n;21.92;22.0;son;21.69;22.0;0.0019972800638732;3.961041931703037;8.985053908632072;4.220272;3.4164133;84
e;22.0;22.11;épée;22.0;22.21;4.409139780035069;4.815820454336018;14.908015725648712;7.936432;5.6088896;85
p;22.11;22.17;épée;22.0;22.21;0.1119471762885376;5.858137186535807;14.908015725648712;7.936432;5.6088896;85
e;22.17;22.21;épée;22.0;22.21;0.0047370629091034;5.116135990206274;14.908015725648712;7.936432;5.6088896;85
e;22.21;22.33;et;22.21;22.33;4.409139780035069;4.815820454336018;6.126714125197328;3.1880317;1.3229344;86
s;22.33;22.47;son;22.33;22.6;4.409139780035069;3.649530068972855;8.985053908632072;6.2253933;5.8322153;87
o~;22.47;22.6;son;22.33;22.6;0.2796023770778397;2.2886984878466143;8.985053908632072;6.2253933;5.8322153;87
p;22.6;22.7;pain;22.6;22.95;4.409139780035069;3.530081653227226;13.80989032732196;1.0735718;18.730682;88
e~;22.7;22.95;pain;22.6;22.95;0.3111310643031198;9.24898099062032;13.80989032732196;1.0735718;18.730682;88
e;22.95;23.06;et;22.95;23.06;4.409139780035069;4.815820454336018;6.126714125197328;3.7215729;2.9993973;89
l;23.06;23.09;les;23.06;23.18;4.409139780035069;3.755260160408023;6.500718994619602;6.244488;6.127011;90
e;23.09;23.18;les;23.06;23.18;0.2258054342494331;7.962187142842413;6.500718994619602;6.244488;6.127011;90
t;23.18;23.23;trois;23.18;23.37;4.409139780035069;3.99745621873046;11.209923023126795;8.229861;6.2517734;91
R;23.23;23.27;trois;23.18;23.37;0.1801079616834537;1.0022456348444526;11.209923023126795;8.229861;6.2517734;91
w;23.27;23.34;trois;23.18;23.37;0.0902105783922021;4.601997795433878;11.209923023126795;8.229861;6.2517734;91
a;23.34;23.37;trois;23.18;23.37;0.0060563915393462;0.1194699088787671;11.209923023126795;8.229861;6.2517734;91
f;23.37;23.46;frères;23.37;23.7;4.409139780035069;5.119777020762284;13.480128077428997;8.401241;6.1475844;92
R;23.46;23.52;frères;23.37;23.7;0.1443510723472446;3.924720886032108;13.480128077428997;8.401241;6.1475844;92
E;23.52;23.61;frères;23.37;23.7;0.0138404434903652;1.2975186842632036;13.480128077428997;8.401241;6.1475844;92
R;23.61;23.7;frères;23.37;23.7;0.0034161460684939;0.4612135793892023;13.480128077428997;8.401241;6.1475844;92
k;23.7;23.74;continuèrent;23.7;24.22;4.409139780035069;4.296214187739292;20.67178137915863;7.2789507;7.3127737;93
o~;23.74;23.84;continuèrent;23.7;24.22;0.385222146039297;3.855051490365286;20.67178137915863;7.2789507;7.3127737;93
t;23.84;23.91;continuèrent;23.7;24.22;0.0402219776573224;2.8906644081897745;20.67178137915863;7.2789507;7.3127737;93
i;23.91;24.0;continuèrent;23.7;24.22;0.007045504914664;1.9408873656026733;20.67178137915863;7.2789507;7.3127737;93
n;24.0;24.04;continuèrent;23.7;24.22;0.002644799181916;0.8465221351094924;20.67178137915863;7.2789507;7.3127737;93
y;24.04;24.07;continuèrent;23.7;24.22;0.0021130145212471;0.5776762938393886;20.67178137915863;7.2789507;7.3127737;93
E;24.07;24.12;continuèrent;23.7;24.22;0.0013934439551144;2.699288701184315;20.67178137915863;7.2789507;7.3127737;93
R;24.12;24.22;continuèrent;23.7;24.22;0.0008848075878199;4.722253096267489;20.67178137915863;7.2789507;7.3127737;93
l;24.22;24.27;leur;24.22;24.38;4.409139780035069;3.755260160408023;11.63403107834938;2.95732;2.0504463;94
9;24.27;24.33;leur;24.22;24.38;0.2258054342494331;4.595465420187239;11.63403107834938;2.95732;2.0504463;94
R;24.33;24.38;leur;24.22;24.38;0.0139944454866439;0.0419912569163523;11.63403107834938;2.95732;2.0504463;94
R;24.38;24.5;route;24.38;24.77;4.409139780035069;5.400144139330587;12.527028734557314;4.147943;1.2916291;95
u;24.5;24.63;route;24.38;24.77;0.0953729016601603;5.463273710237405;12.527028734557314;4.147943;1.2916291;95
t;24.63;24.77;route;24.38;24.77;0.0038369307540178;2.6437444414327;12.527028734557314;4.147943;1.2916291;95
i;25.22;25.31;Ils;25.22;25.36;4.409139780035069;5.083806629288413;8.196409154968887;3.4631412;12.709892;96
l;25.31;25.36;Ils;25.22;25.36;0.0463767441475439;5.529353029942597;8.196409154968887;3.4631412;12.709892;96
p;25.36;25.41;passèrent;25.36;25.7;4.409139780035069;3.530081653227226;18.69195926109626;7.7968454;8.206309;97
a;25.41;25.48;passèrent;25.36;25.7;0.3111310643031198;3.304444954031691;18.69195926109626;7.7968454;8.206309;97
s;25.48;25.61;passèrent;25.36;25.7;0.0395702697469887;2.657552831538524;18.69195926109626;7.7968454;8.206309;97
E;25.61;25.67;passèrent;25.36;25.7;0.0086785939437363;2.6618251215534467;18.69195926109626;7.7968454;8.206309;97
R;25.67;25.7;passèrent;25.36;25.7;0.0008743983381833;3.6804465938473774;18.69195926109626;7.7968454;8.206309;97
a~;25.7;25.83;encore;25.7;26.03;4.409139780035069;5.5578611269601135;9.581987632735661;5.759674;8.129009;98
k;25.83;25.89;encore;25.7;26.03;0.0808048183998187;1.5853089753494325;9.581987632735661;5.759674;8.129009;98
O;25.89;26.03;encore;25.7;26.03;0.0251197889284402;0.0900610154381528;9.581987632735661;5.759674;8.129009;98
p;26.03;26.08;par;26.03;26.17;4.409139780035069;3.530081653227226;8.998505024818991;5.073173;5.4455605;99
a;26.08;26.11;par;26.03;26.17;0.3111310643031198;3.304444954031691;8.998505024818991;5.073173;5.4455605;99
R;26.11;26.17;par;26.03;26.17;0.0395702697469887;0.5137488120570814;8.998505024818991;5.073173;5.4455605;99
d;26.17;26.27;deux;26.17;26.41;4.409139780035069;3.5165938505373133;9.804087934245857;6.361581;8.265489;100
2;26.27;26.41;deux;26.17;26.41;0.3164590011854679;5.369483636463126;9.804087934245857;6.361581;8.265489;100
p;26.41;26.46;pays;26.41;26.69;4.409139780035069;3.530081653227226;12.120535970555366;7.730628;8.391295;101
E;26.46;26.49;pays;26.41;26.69;0.3111310643031198;4.618915031868996;12.120535970555366;7.730628;8.391295;101
i;26.49;26.69;pays;26.41;26.69;0.0184821073247751;2.699540556718285;12.120535970555366;7.730628;8.391295;101
u;26.69;26.85;où;26.69;26.85;4.409139780035069;6.699320083304941;8.694521334199559;5.336792;6.1036606;102
R;26.85;26.93;régnaient;26.85;27.19;4.409139780035069;5.400144139330587;21.568687886194528;5.0759335;11.514597;103
e;26.93;27.01;régnaient;26.85;27.19;0.0953729016601603;2.9728416491374605;21.568687886194528;5.0759335;11.514597;103
J;27.01;27.14;régnaient;26.85;27.19;0.0174109523377708;6.62422410558496;21.568687886194528;5.0759335;11.514597;103
E;27.14;27.19;régnaient;26.85;27.19;0.0010376661922027;2.4610498970356804;21.568687886194528;5.0759335;11.514597;103
l;27.19;27.22;la;27.19;27.25;4.409139780035069;3.755260160408023;5.814498696260873;5.176386;3.744762;104
a;27.22;27.25;la;27.19;27.25;0.2258054342494331;1.7693520610671605;5.814498696260873;5.176386;3.744762;104
d;27.25;27.31;disette;27.25;27.75;4.409139780035069;3.5165938505373133;23.841706380600947;8.12972;10.722509;105
i;27.31;27.44;disette;27.25;27.75;0.3164590011854679;4.23229525991868;23.841706380600947;8.12972;10.722509;105
z;27.44;27.55;disette;27.25;27.75;0.0303322095773931;2.5681793782666027;23.841706380600947;8.12972;10.722509;105
E;27.55;27.67;disette;27.25;27.75;0.005834418108219;0.4691908156772101;23.841706380600947;8.12972;10.722509;105
t;27.67;27.75;disette;27.25;27.75;0.0010288537370532;5.530351121719653;23.841706380600947;8.12972;10.722509;105
e;27.75;27.81;et;27.75;27.81;4.409139780035069;4.815820454336018;6.126714125197328;1.1846967;0.35621217;106
l;27.81;27.84;la;27.81;27.87;4.409139780035069;3.755260160408023;5.814498696260873;2.0704942;0.9852918;107
a;27.84;27.87;la;27.81;27.87;0.2258054342494331;1.7693520610671605;5.814498696260873;2.0704942;0.9852918;107
g;27.87;27.95;guerre;27.87;28.29;4.409139780035069;7.296423783610177;12.049322765665757;4.646642;5.6579447;108
E;27.95;28.18;guerre;27.87;28.29;0.0340556203406821;4.742535990499068;12.049322765665757;4.646642;5.6579447;108
R;28.18;28.29;guerre;27.87;28.29;0.0021480973090369;0.7339140089849252;12.049322765665757;4.646642;5.6579447;108
e;28.41;28.44;et;28.41;28.44;4.409139780035069;4.815820454336018;6.126714125197328;2.6703262;7.1203704;109
l;28.74;28.79;le;28.74;28.85;4.409139780035069;3.755260160408023;5.733517167758018;4.9713507;6.402841;110
@;28.79;28.85;le;28.74;28.85;0.2258054342494331;0.8278069017369164;5.733517167758018;4.9713507;6.402841;110
p;28.85;28.93;prince;28.85;29.18;4.409139780035069;3.530081653227226;14.296420097271413;8.241347;9.654722;111
R;28.93;29.01;prince;28.85;29.18;0.3111310643031198;2.6666723586729733;14.296420097271413;8.241347;9.654722;111
e~;29.01;29.08;prince;28.85;29.18;0.0650434435005669;6.086719827202139;14.296420097271413;8.241347;9.654722;111
s;29.08;29.18;prince;28.85;29.18;0.0021646374197159;1.092413468298815;14.296420097271413;8.241347;9.654722;111
p;29.18;29.23;prêta;29.18;29.55;4.409139780035069;3.530081653227226;22.03435145854334;7.665616;13.693685;112
R;29.23;29.3;prêta;29.18;29.55;0.3111310643031198;2.6666723586729733;22.03435145854334;7.665616;13.693685;112
E;29.3;29.34;prêta;29.18;29.55;0.0650434435005669;3.272954298689311;22.03435145854334;7.665616;13.693685;112
t;29.34;29.44;prêta;29.18;29.55;0.0058327872463126;2.391201880514689;22.03435145854334;7.665616;13.693685;112
a;29.44;29.55;prêta;29.18;29.55;0.0013938409598707;5.862291533421268;22.03435145854334;7.665616;13.693685;112
a;29.55;29.59;à;29.55;29.59;4.409139780035069;3.7941932878383366;6.209354846536233;4.3460965;4.406625;113
S;29.59;29.75;chaque;29.59;29.88;4.409139780035069;6.628288652147766;11.838598449832206;6.731143;7.5924397;114
a;29.75;29.8;chaque;29.59;29.88;0.0657095430179095;3.103105305359027;11.838598449832206;6.731143;7.5924397;114
k;29.8;29.88;chaque;29.59;29.88;0.0099939483469352;0.9800572154502252;11.838598449832206;6.731143;7.5924397;114
R;29.88;29.95;roi;29.88;30.08;4.409139780035069;5.400144139330587;12.39997254707214;7.686222;6.292918;115
w;29.95;30.03;roi;29.88;30.08;0.0953729016601603;7.897322038837397;12.39997254707214;7.686222;6.292918;115
a;30.03;30.08;roi;29.88;30.08;0.0014275525764924;0.9760464157217696;12.39997254707214;7.686222;6.292918;115
s;30.08;30.17;son;30.08;30.34;4.409139780035069;3.649530068972855;8.985053908632072;4.8813457;4.405506;116
o~;30.17;30.34;son;30.08;30.34;0.2796023770778397;2.2886984878466143;8.985053908632072;4.8813457;4.405506;116
p;30.34;30.42;pain;30.34;30.53;4.409139780035069;3.530081653227226;13.80989032732196;7.6676316;8.071709;117
e~;30.42;30.53;pain;30.34;30.53;0.3111310643031198;9.24898099062032;13.80989032732196;7.6676316;8.071709;117
e;30.53;30.59;et;30.53;30.59;4.409139780035069;4.815820454336018;6.126714125197328;3.8835187;1.4015138;118
s;30.59;30.72;son;30.59;30.89;4.409139780035069;3.649530068972855;8.985053908632072;1.9793718;0.9775731;119
o~;30.72;30.84;son;30.59;30.89;0.2796023770778397;2.2886984878466143;8.985053908632072;1.9793718;0.9775731;119
n;30.84;30.89;son;30.59;30.89;0.0019972800638732;3.961041931703037;8.985053908632072;1.9793718;0.9775731;119
e;30.89;31.04;épée;30.89;31.32;4.409139780035069;4.815820454336018;14.908015725648712;3.4340236;7.744572;120
p;31.04;31.11;épée;30.89;31.32;0.1119471762885376;5.858137186535807;14.908015725648712;3.4340236;7.744572;120
e;31.11;31.32;épée;30.89;31.32;0.0047370629091034;5.116135990206274;14.908015725648712;3.4340236;7.744572;120
e;31.47;31.58;et;31.47;31.58;4.409139780035069;4.815820454336018;6.126714125197328;2.7125802;5.4134517;121
d;31.58;31.61;de;31.58;31.61;4.409139780035069;3.5165938505373133;5.160477121150187;6.642531;7.8392615;122
l;31.61;31.67;la;31.61;31.74;4.409139780035069;3.755260160408023;5.814498696260873;6.6397004;3.7566042;123
a;31.67;31.74;la;31.61;31.74;0.2258054342494331;1.7693520610671605;5.814498696260873;6.6397004;3.7566042;123
s;31.74;31.87;sorte;31.74;32.14;4.409139780035069;3.649530068972855;12.917017570144028;7.655883;6.2927184;124
O;31.87;31.99;sorte;31.74;32.14;0.2796023770778397;4.641075789872127;12.917017570144028;7.655883;6.2927184;124
R;31.99;32.07;sorte;31.74;32.14;0.0144540057755292;1.871269319491751;12.917017570144028;7.655883;6.2927184;124
