phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number;entropy_class
o~;178.1;178.34;triomphe;177.82;178.43;0.0030780633077132;4.222700417290103;16.34851807358745;8.120847;10.3284445;406;1.0
f;178.34;178.43;triomphe;177.82;178.43;0.0009805803310171;2.3281870853590445;16.34851807358745;8.120847;10.3284445;406;1.0
k;178.81;178.88;qu'il;178.81;178.98;4.409139780035069;4.296214187739292;10.76702;4.556046;5.4973545;407;-1.0
i;178.88;178.98;qu'il;178.81;178.98;0.3852221460392969;1.5390330520759636;10.76702;4.556046;5.4973545;407;-1.0
s;178.98;179.1;survint;178.98;179.45;4.409139780035069;3.649530068972856;21.51977828571358;6.8579807;10.847286;408;1.0
y;179.1;179.14;survint;178.98;179.45;0.2796023770778397;4.621087551253416;21.51977828571358;6.8579807;10.847286;408;1.0
R;179.14;179.24;survint;178.98;179.45;0.0162678382276122;0.9157639223786176;21.51977828571358;6.8579807;10.847286;408;1.0
v;179.24;179.3;survint;178.98;179.45;0.0080302914535271;2.422877280741063;21.51977828571358;6.8579807;10.847286;408;1.0
e~;179.3;179.45;survint;178.98;179.45;0.0023704506725104;6.551494655602991;21.51977828571358;6.8579807;10.847286;408;1.0
e~;179.54;179.66;un;179.54;179.66;4.409139780035069;7.361143335080646;6.151914241151773;3.569089;1.279866;409;-1.0
a;179.66;179.75;accident;179.66;180.30499;4.409139780035069;3.794193287838337;13.137370409418626;6.685735;4.915886;410;1.0
k;179.75;179.83;accident;179.66;180.30499;0.2290040949793378;5.50150053535496;13.137370409418626;6.685735;4.915886;410;1.0
s;179.83;179.94;accident;179.66;180.30499;0.0089036863103929;1.7409392790082512;13.137370409418626;6.685735;4.915886;410;1.0
i;179.94;180.05;accident;179.66;180.30499;0.0034829846202585;2.9895622033766;13.137370409418626;6.685735;4.915886;410;1.0
d;180.05;180.11;accident;179.66;180.30499;0.0011960259385183;1.4055571502549835;13.137370409418626;6.685735;4.915886;410;1.0
a~;180.11;180.30499;accident;179.66;180.30499;0.0011931864786354;1.4021676990278025;13.137370409418626;6.685735;4.915886;410;1.0
e~;180.30499;180.45998;imprévu;180.30499;181.07;4.409139780035069;7.361143335080646;18.004604115149288;6.301735;6.3374963;411;1.0
p;180.45998;180.56;imprévu;180.30499;181.07;0.0329381505105428;2.979013271789629;18.004604115149288;6.301735;6.3374963;411;1.0
R;180.56;180.62;imprévu;180.30499;181.07;0.0058905473532713;3.0336344895581955;18.004604115149288;6.301735;6.3374963;411;1.0
e;180.62;180.81;imprévu;180.30499;181.07;0.0016081279328198;3.217812992382961;18.004604115149288;6.301735;6.3374963;411;1.0
